anime_id,name,genre,type,episodes,rating,members,genre_list
4584,Topo Gigio,"Adventure, Comedy, Kids",TV,21,6.3,981,"['adventure', ' comedy', ' kids']"
346,W: Wish,"Drama, Harem, Romance, School, Slice of Life",TV,13,6.3,10523,"['drama', ' harem', ' romance', ' school', ' slice of life']"
7463,Weiß Survive R,"Comedy, Ecchi, Game",TV,12,6.3,7275,"['comedy', ' ecchi', ' game']"
11537,Yamatarou Kaeru,Kids,OVA,1,6.3,332,['kids']
10330,Bakugan Battle Brawlers: Mechtanium Surge,"Action, Adventure, Fantasy, Game, Shounen",TV,46,6.29,8662,"['action', ' adventure', ' fantasy', ' game', ' shounen']"
9991,Bremen 4: Jigoku no Naka no Tenshi-tachi,"Adventure, Kids",Special,1,6.29,249,"['adventure', ' kids']"
8132,Chou Deneiban SD Gundam Sangokuden Brave Battle Warriors,"Action, Historical, Mecha",Movie,1,6.29,1208,"['action', ' historical', ' mecha']"
15979,Eureka Seven AO: Aratanari Fukaki Ao,"Comedy, Slice of Life",ONA,10,6.29,3331,"['comedy', ' slice of life']"
1157,Final Fantasy: Unlimited,"Action, Adventure, Fantasy, Sci-Fi, Shounen",TV,25,6.29,25652,"['action', ' adventure', ' fantasy', ' sci-fi', ' shounen']"
3151,Genei Toushi Bastof Lemon,"Adventure, Mecha, Sci-Fi",TV,26,6.29,666,"['adventure', ' mecha', ' sci-fi']"
141,Jinki:Extend,"Mecha, Sci-Fi",TV,12,6.29,7496,"['mecha', ' sci-fi']"
8196,Kawasaki Frontale x Tentai Senshi Sunred 2nd Season,"Comedy, Parody, Seinen, Sports, Super Power",Special,1,6.29,321,"['comedy', ' parody', ' seinen', ' sports', ' super power']"
1561,Lovedol: Lovely Idol,"Harem, Music",TV,12,6.29,5825,"['harem', ' music']"
24417,Maido! Urayasu Tekkin Kazoku,"Comedy, Shounen",TV,25,6.29,407,"['comedy', ' shounen']"
1984,Memory,Mystery,Movie,1,6.29,1709,['mystery']
7247,Naked Wolves,"Action, Comedy, Kids, Sports",TV,52,6.29,317,"['action', ' comedy', ' kids', ' sports']"
9782,Norageki!,"Mystery, Sci-Fi, Space",OVA,1,6.29,6727,"['mystery', ' sci-fi', ' space']"
11873,Oraa Guzura Dado (1987),"Comedy, Kids",TV,44,6.29,178,"['comedy', ' kids']"
1938,Shin Kaitei Gunkan,"Action, Adventure, Fantasy, Historical, Military, Sci-Fi",OVA,2,6.29,877,"['action', ' adventure', ' fantasy', ' historical', ' military', ' sci-fi']"
32039,Show By Rock!! Short!!,"Comedy, Music",TV,12,6.29,5672,"['comedy', ' music']"
10263,Sonic X Pilot,"Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen",Special,2,6.29,1795,"['adventure', ' comedy', ' kids', ' mecha', ' sci-fi', ' shounen']"
1862,Strike Witches OVA,"Action, Ecchi, Magic, Military, Sci-Fi",OVA,1,6.29,18236,"['action', ' ecchi', ' magic', ' military', ' sci-fi']"
13675,Taisei Kensetsu: Bosporus Kaikyou Tunnel,Drama,Special,1,6.29,2707,['drama']
17879,Tamako Market Specials,Comedy,Special,6,6.29,12141,['comedy']
24527,Yomigaeru Sora Pilot,"Action, Military, Seinen",Special,1,6.29,298,"['action', ' military', ' seinen']"
7939,Animation!,"Adventure, Comedy, Dementia, Fantasy, Music, Mystery",OVA,13,6.28,407,"['adventure', ' comedy', ' dementia', ' fantasy', ' music', ' mystery']"
13143,Baku Tech! Bakugan,"Action, Game, Shounen",TV,51,6.28,1752,"['action', ' game', ' shounen']"
4419,Catman,"Comedy, Fantasy, Slice of Life",ONA,7,6.28,1555,"['comedy', ' fantasy', ' slice of life']"
3962,Chocolate Underground,"Comedy, Kids",ONA,13,6.28,9351,"['comedy', ' kids']"
32932,Choujuu Giga,Romance,ONA,Unknown,6.28,466,['romance']
5629,Choujuu Kishin Dancougar: Hakunetsu no Shuushou,"Mecha, Sci-Fi, Space",OVA,4,6.28,419,"['mecha', ' sci-fi', ' space']"
841,Colorful,"Comedy, Ecchi, Slice of Life",TV,16,6.28,13960,"['comedy', ' ecchi', ' slice of life']"
10177,DD Hokuto no Ken,"Parody, Seinen",TV,12,6.28,2348,"['parody', ' seinen']"
904,Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Movie,1,6.28,49949,"['action', ' adventure', ' comedy', ' fantasy', ' martial arts', ' shounen', ' super power']"
25495,fake!fake!,Music,Music,1,6.28,548,['music']
3294,Gasshin Sentai Mechander Robo,"Mecha, Military, Mystery, Sci-Fi, Space",TV,35,6.28,287,"['mecha', ' military', ' mystery', ' sci-fi', ' space']"
33808,Girlfriend (Note),"Music, School",ONA,3,6.28,1942,"['music', ' school']"
3020,Gu-Gu Ganmo,"Comedy, School",TV,50,6.28,259,"['comedy', ' school']"
11005,Holy Knight,"Ecchi, Fantasy, School, Seinen, Supernatural, Vampire",OVA,2,6.28,20589,"['ecchi', ' fantasy', ' school', ' seinen', ' supernatural', ' vampire']"
1427,Lupin III: Ikiteita Majutsushi,"Adventure, Comedy, Shounen",OVA,1,6.28,2697,"['adventure', ' comedy', ' shounen']"
5723,Mobile Suit Gundam: More Information on the Universal Century,"Mecha, Military, Sci-Fi, Space",Special,10,6.28,1350,"['mecha', ' military', ' sci-fi', ' space']"
1139,Monkey Magic,"Adventure, Fantasy, Kids",TV,13,6.28,356,"['adventure', ' fantasy', ' kids']"
16335,Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,"Action, Mecha, Military, Sci-Fi",Special,1,6.28,5477,"['action', ' mecha', ' military', ' sci-fi']"
838,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,"Drama, Seinen, Thriller",TV,13,6.28,18031,"['drama', ' seinen', ' thriller']"
2083,Natsuki Crisis,"Action, Martial Arts, School",OVA,2,6.28,1186,"['action', ' martial arts', ' school']"
14519,Neko Ramen: Ore no Shouyu Aji,Comedy,ONA,13,6.28,256,['comedy']
439,RG Veda,"Adventure, Drama, Fantasy",OVA,2,6.28,5070,"['adventure', ' drama', ' fantasy']"
14583,Rinne no Lagrange Specials,Comedy,Special,6,6.28,3291,['comedy']
5314,Rokumon Tengai Mon Colle Knights Movie: Densetsu no Fire Dragon,"Adventure, Comedy, Fantasy",Movie,1,6.28,350,"['adventure', ' comedy', ' fantasy']"
10201,Senkou no Night Raid Picture Drama,"Action, Historical, Super Power",Special,1,6.28,1543,"['action', ' historical', ' super power']"
3599,Shin Kujakuou,"Action, Demons, Horror",OVA,2,6.28,743,"['action', ' demons', ' horror']"
11791,Sore Ike! Anpanman: Ruby no Negai,"Comedy, Kids, Magic",Movie,1,6.28,162,"['comedy', ' kids', ' magic']"
17963,"Tetsuwan Atom: Kagayakeru Hoshi - Anata wa Aoku, Utsukushii...","Mecha, Sci-Fi",Movie,1,6.28,302,"['mecha', ' sci-fi']"
9002,True Tears: Raigomaru to Jibeta no Monogatari,Kids,Special,1,6.28,5110,['kids']
2301,Uchuu no Kishi Tekkaman Blade OVA: Missing Link,"Action, Mecha, Sci-Fi, Shounen",OVA,1,6.28,1056,"['action', ' mecha', ' sci-fi', ' shounen']"
29123,World Calling,Music,Music,1,6.28,578,['music']
5474,Yobarete Tobidete Akubi-chan,"Comedy, Fantasy, Kids",TV,26,6.28,233,"['comedy', ' fantasy', ' kids']"
14231,Akuemon,"Fantasy, Romance",OVA,1,6.27,453,"['fantasy', ' romance']"
1202,Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo,"Action, Adventure, Fantasy, Magic, Sci-Fi",OVA,1,6.27,10531,"['action', ' adventure', ' fantasy', ' magic', ' sci-fi']"
18767,BlazBlue: Alter Memory,"Action, Fantasy",TV,12,6.27,52965,"['action', ' fantasy']"
23365,By Your Side,Music,Music,1,6.27,550,['music']
2981,Chika Gentou Gekiga: Shoujo Tsubaki,"Drama, Historical, Horror",Movie,1,6.27,8214,"['drama', ' historical', ' horror']"
18755,Donyatsu,"Comedy, Sci-Fi, Seinen",Movie,12,6.27,2168,"['comedy', ' sci-fi', ' seinen']"
7491,Dragon Quest Retsuden: Roto no Monshou,"Adventure, Fantasy, Magic, Shounen",Movie,1,6.27,590,"['adventure', ' fantasy', ' magic', ' shounen']"
33045,Dream Festival!,Music,ONA,12,6.27,4761,['music']
4003,Dream Hunter Rem,"Ecchi, Magic",OVA,4,6.27,1442,"['ecchi', ' magic']"
23409,Duel Masters VS,"Action, Adventure, Comedy, Shounen",TV,49,6.27,374,"['action', ' adventure', ' comedy', ' shounen']"
1324,Earthian,"Drama, Shoujo, Shounen Ai",OVA,4,6.27,5394,"['drama', ' shoujo', ' shounen ai']"
498,Haja Taisei Dangaiou,"Action, Adventure, Mecha, Sci-Fi",OVA,3,6.27,2350,"['action', ' adventure', ' mecha', ' sci-fi']"
14095,Kamen Rider Fourze x Crayon Shin-chan,"Action, Comedy, Kids, Shounen",Special,4,6.27,440,"['action', ' comedy', ' kids', ' shounen']"
2049,Kouryuu Densetsu Villgust,"Action, Adventure, Comedy, Fantasy, Romance",OVA,2,6.27,1079,"['action', ' adventure', ' comedy', ' fantasy', ' romance']"
17815,Kyoto Animation: Kasa-hen,Fantasy,Special,1,6.27,2317,['fantasy']
4129,Mahou no Tenshi Creamy Mami: Curtain Call,"Comedy, Music, Shoujo",Music,1,6.27,298,"['comedy', ' music', ' shoujo']"
12449,Maken-Ki! Specials,"Ecchi, Sports",Special,6,6.27,13691,"['ecchi', ' sports']"
29765,Metropolis (2009),unknown,Movie,1,6.27,313,['unknown']
7415,Mukougaoka Chisato wa Tada Mitsumeteita no Datta,Music,Music,1,6.27,794,['music']
10481,Otohime Connection,"Drama, Mystery, Romance, Shoujo, Slice of Life",OVA,1,6.27,259,"['drama', ' mystery', ' romance', ' shoujo', ' slice of life']"
2332,Plastic Little,"Action, Adventure, Comedy, Ecchi, Mecha, Military, Romance, Sci-Fi",OVA,1,6.27,7287,"['action', ' adventure', ' comedy', ' ecchi', ' mecha', ' military', ' romance', ' sci-fi']"
7468,Princess Lover! Picture Drama,"Comedy, Ecchi, Harem, School",Special,6,6.27,7132,"['comedy', ' ecchi', ' harem', ' school']"
11547,Sengoku☆Paradise Kiwami,"Action, Comedy, Drama, Historical, Romance, Samurai, Shoujo",TV,26,6.27,3473,"['action', ' comedy', ' drama', ' historical', ' romance', ' samurai', ' shoujo']"
10525,Shinseiki Duel Masters Flash,"Comedy, Kids",TV,24,6.27,314,"['comedy', ' kids']"
32309,Tabi Machi Late Show,Drama,TV,4,6.27,5430,['drama']
686,To Heart: Remember My Memories Specials,"Comedy, Martial Arts, Parody, Samurai, Sci-Fi, Super Power",Special,7,6.27,2198,"['comedy', ' martial arts', ' parody', ' samurai', ' sci-fi', ' super power']"
9794,Tono to Issho 1.5,"Comedy, Historical, Parody, Samurai, Seinen",OVA,1,6.27,462,"['comedy', ' historical', ' parody', ' samurai', ' seinen']"
648,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,"Comedy, Drama, Harem, Romance, Sci-Fi",TV,13,6.27,5200,"['comedy', ' drama', ' harem', ' romance', ' sci-fi']"
4484,"Umi no Yami, Tsuki no Kage","Drama, Horror, Romance",OVA,3,6.27,483,"['drama', ' horror', ' romance']"
20053,Wizard Barristers: Benmashi Cecil,Magic,TV,12,6.27,38188,['magic']
5133,100-man-nen Chikyuu no Tabi: Bander Book,Sci-Fi,Special,1,6.26,429,['sci-fi']
6074,21 Emon Uchuu ike! Hadashi no Princess,"Comedy, Sci-Fi, Space",Movie,1,6.26,260,"['comedy', ' sci-fi', ' space']"
2689,Akai Koudan Zillion: Utahime Yakyoku,"Adventure, Sci-Fi, Shounen",Special,1,6.26,533,"['adventure', ' sci-fi', ' shounen']"
21523,Baku Tech! Bakugan Gachi,"Action, Game, Shounen",TV,39,6.26,690,"['action', ' game', ' shounen']"
2823,Barbapapa,"Comedy, Fantasy",TV,45,6.26,1385,"['comedy', ' fantasy']"
5289,Beast Wars Second: LioConvoy in Imminent Danger!,"Action, Adventure, Sci-Fi",Movie,1,6.26,685,"['action', ' adventure', ' sci-fi']"
12877,Bokurano Recap,"Drama, Mecha, Psychological, Sci-Fi",Special,1,6.26,1737,"['drama', ' mecha', ' psychological', ' sci-fi']"
2830,Chibikko Remi to Meiken Kapi,"Adventure, Drama, Slice of Life",Movie,1,6.26,351,"['adventure', ' drama', ' slice of life']"
1283,Choujuu Densetsu Gestalt,"Adventure, Comedy, Fantasy, Shoujo",OVA,2,6.26,2601,"['adventure', ' comedy', ' fantasy', ' shoujo']"
7290,Cyborg 009: Kaijuu Sensou,"Action, Adventure, Sci-Fi",Movie,1,6.26,806,"['action', ' adventure', ' sci-fi']"
2287,Fighting Foodons,"Adventure, Comedy, Fantasy, Game, Shounen",TV,26,6.26,2580,"['adventure', ' comedy', ' fantasy', ' game', ' shounen']"
1056,Good Morning Call,"Comedy, Drama, Romance, School, Shoujo",OVA,1,6.26,3970,"['comedy', ' drama', ' romance', ' school', ' shoujo']"
10477,Haiyoru! Nyaruani: Remember My Love(craft-sensei) Special,"Comedy, Sci-Fi",Special,1,6.26,8434,"['comedy', ' sci-fi']"
4713,Heart no Kuni no Alice: Wonderful Wonder World,"Fantasy, Harem, Romance, Shoujo",Movie,1,6.26,20532,"['fantasy', ' harem', ' romance', ' shoujo']"
3406,iDOLM@STER Xenoglossia Specials,"Comedy, Mecha, Sci-Fi",Special,9,6.26,2377,"['comedy', ' mecha', ' sci-fi']"
5876,Izumo,"Adventure, Fantasy, Historical",OVA,2,6.26,276,"['adventure', ' fantasy', ' historical']"
9951,Jiu Se Lu,Supernatural,Movie,1,6.26,775,['supernatural']
2092,Kiss wa Hitomi ni Shite,"Comedy, Romance, Shoujo",OVA,1,6.26,356,"['comedy', ' romance', ' shoujo']"
1909,Kusatta Kyoushi no Houteishiki,"Comedy, Romance, Shounen Ai",OVA,2,6.26,2649,"['comedy', ' romance', ' shounen ai']"
13789,Little Nemo Pilot,Adventure,Special,1,6.26,407,['adventure']
8792,Madobe Nanami no Windows 7 de PC Jisaku Ouen Commercial!!,Comedy,OVA,1,6.26,6996,['comedy']
32927,Mobile Suit Gundam UC: A Phantom World,"Action, Mecha",Special,1,6.25,383,"['action', ' mecha']"
5584,New Dream Hunter Rem: Setsuriku no Mudenmekyu,"Ecchi, Magic",OVA,1,6.26,502,"['ecchi', ' magic']"
7876,Oz no Mahoutsukai,Fantasy,Movie,1,6.26,357,['fantasy']
20555,SoniAni: Super Sonico The Animation,"Music, Slice of Life",TV,12,6.26,45748,"['music', ' slice of life']"
854,Soul Link,"Action, Adventure, Comedy, Military, Romance, Sci-Fi, Space",TV,12,6.26,14641,"['action', ' adventure', ' comedy', ' military', ' romance', ' sci-fi', ' space']"
33902,Suntory Minami Alps no Tennen Mizu,"Drama, School",Special,3,6.26,3700,"['drama', ' school']"
2388,Tachiguishi Retsuden,Comedy,Movie,1,6.26,445,['comedy']
31221,Tantei Team KZ Jiken Note,"Mystery, School",TV,16,6.26,9410,"['mystery', ' school']"
5462,Top wo Nerae! Kagaku Kouza,"Comedy, Sci-Fi",Special,6,6.26,5479,"['comedy', ' sci-fi']"
28251,Uribyeol ilhowa ulrookso,"Comedy, Kids, Magic, Romance",Movie,1,6.22,283,"['comedy', ' kids', ' magic', ' romance']"
31551,Yurumates 3D Plus: Natsuyasumi Maison du Wish Report,"Comedy, Seinen, Slice of Life",OVA,1,6.26,280,"['comedy', ' seinen', ' slice of life']"
14949,Yurumates 3D: Ushinawareta Genjitsu,"Comedy, Seinen, Slice of Life",OVA,1,6.26,1095,"['comedy', ' seinen', ' slice of life']"
7739,11eyes: Momoiro Genmutan,"Comedy, Ecchi, Super Power, Supernatural",Special,1,6.25,28144,"['comedy', ' ecchi', ' super power', ' supernatural']"
8216,Aa Harimanada,"Martial Arts, Seinen, Sports",TV,23,6.25,640,"['martial arts', ' seinen', ' sports']"
1224,Aquarian Age: Sign for Evolution,"Action, Adventure, Fantasy, Music, Romance, Sci-Fi, Shounen, Super Power, Supernatural",TV,13,6.25,9268,"['action', ' adventure', ' fantasy', ' music', ' romance', ' sci-fi', ' shounen', ' super power', ' supernatural']"
5421,Ark,"Action, Fantasy, Mecha, Military, Sci-Fi, Supernatural",Movie,1,6.25,721,"['action', ' fantasy', ' mecha', ' military', ' sci-fi', ' supernatural']"
2414,Assemble Insert,"Comedy, Police, Sci-Fi",OVA,2,6.25,1566,"['comedy', ' police', ' sci-fi']"
22547,Blade &amp; Soul,"Action, Adventure, Fantasy, Martial Arts",TV,13,6.25,72692,"['action', ' adventure', ' fantasy', ' martial arts']"
7597,"Boku, Otaryman.","Comedy, Seinen, Slice of Life",OVA,1,6.25,3294,"['comedy', ' seinen', ' slice of life']"
11705,Dragon Age: Blood Mage no Seisen,"Action, Fantasy",Movie,1,6.25,6341,"['action', ' fantasy']"
5689,Eien no Filena,"Adventure, Drama, Fantasy",OVA,6,6.25,301,"['adventure', ' drama', ' fantasy']"
426,Final Fantasy,"Action, Adventure, Comedy, Fantasy",OVA,4,6.25,10325,"['action', ' adventure', ' comedy', ' fantasy']"
7867,Gon,"Action, Adventure, Kids",TV,50,6.25,917,"['action', ' adventure', ' kids']"
24127,Hashi no Mukou,"Historical, Horror, Supernatural",ONA,1,6.25,792,"['historical', ' horror', ' supernatural']"
2545,Huckleberry no Bouken,"Adventure, Drama, Historical",TV,26,6.25,748,"['adventure', ' drama', ' historical']"
32548,Imawa no Kuni no Alice,Action,ONA,1,6.25,824,['action']
5287,Ippatsu Kanta-kun,"Action, Adventure, Comedy, Kids, Sports",TV,53,6.25,310,"['action', ' adventure', ' comedy', ' kids', ' sports']"
6875,Iron Man,"Action, Drama, Mecha",TV,12,6.25,17403,"['action', ' drama', ' mecha']"
3889,Junk Boy,"Comedy, Ecchi, Romance",OVA,1,6.25,3156,"['comedy', ' ecchi', ' romance']"
6932,Kemono to Chat,Comedy,OVA,1,6.25,1175,['comedy']
4461,Kouchou-sensei to Kujira,Drama,Movie,1,6.25,1441,['drama']
8919,Licca-chan no Nichiyoubi,Adventure,OVA,1,6.25,289,['adventure']
8431,Mahou no Star Magical Emi: Kumo Hikaru,"Comedy, Shoujo, Slice of Life",OVA,1,6.25,368,"['comedy', ' shoujo', ' slice of life']"
4187,Megumi,Historical,ONA,1,6.25,1105,['historical']
24835,Mobile Suit Gundam-san,"Comedy, Mecha, Parody",TV,13,6.25,3598,"['comedy', ' mecha', ' parody']"
571,Moldiver,"Action, Comedy, Magic, Mecha, Romance, Sci-Fi",OVA,6,6.25,1584,"['action', ' comedy', ' magic', ' mecha', ' romance', ' sci-fi']"
2567,Pinocchio yori Piccolino no Bouken,"Adventure, Kids",TV,52,6.25,852,"['adventure', ' kids']"
30686,Pokemon XY: Hoopa no Odemashi Daisakusen!!,"Comedy, Fantasy, Kids",Special,6,6.25,1544,"['comedy', ' fantasy', ' kids']"
6385,Pokemon: Slowking no Ichinichi,"Fantasy, Kids",Special,1,6.25,6090,"['fantasy', ' kids']"
13855,Queen&#039;s Blade: Rebellion Specials,Ecchi,Special,6,6.25,4989,['ecchi']
5080,Quiz Magic Academy: The Original Animation,"Comedy, Fantasy, Magic, School",OVA,1,6.25,7367,"['comedy', ' fantasy', ' magic', ' school']"
3509,Riki-Oh: Toukatsu Jigoku,"Action, Martial Arts, Seinen, Super Power",OVA,1,6.25,1319,"['action', ' martial arts', ' seinen', ' super power']"
10301,Rio: Rainbow Gate! Special,"Comedy, Ecchi, Game",Special,1,6.25,3037,"['comedy', ' ecchi', ' game']"
17165,SF Saiyuuki Starzinger (Movie),"Adventure, Mecha, Sci-Fi, Shounen",Movie,1,6.25,207,"['adventure', ' mecha', ' sci-fi', ' shounen']"
9768,Shima Shima Tora no Shimajirou,"Adventure, Comedy, Fantasy, Kids, Magic",TV,726,6.25,237,"['adventure', ' comedy', ' fantasy', ' kids', ' magic']"
7510,Shisha no Sho,"Drama, Supernatural",Movie,1,6.25,722,"['drama', ' supernatural']"
8964,Stitch!: Zutto Saikou no Tomodachi,"Adventure, Comedy, Kids",TV,29,6.25,751,"['adventure', ' comedy', ' kids']"
11099,Tiger &amp; Bunny Pilot,"Action, Comedy, Super Power",Special,1,6.25,5936,"['action', ' comedy', ' super power']"
13495,Tokyo Disney Resort: Yume ga Kanau Basho,Slice of Life,Special,1,6.25,727,['slice of life']
12121,Towa no Kizuna,Music,Music,1,6.25,1692,['music']
2690,Urban Square: Kouhaku no Tsuigeki,"Action, Mystery, Seinen",OVA,1,6.25,656,"['action', ' mystery', ' seinen']"
6616,Watashi no Coffee Samurai: Jihanki-teki na Kareshi,"Action, Romance, Samurai, Sci-Fi",Special,1,6.25,1335,"['action', ' romance', ' samurai', ' sci-fi']"
2015,Wind: A Breath of Heart,"Comedy, School",OVA,1,6.25,1557,"['comedy', ' school']"
1026,Yakumo Tatsu,"Adventure, Historical, Horror, Shoujo, Supernatural",OVA,2,6.25,2427,"['adventure', ' historical', ' horror', ' shoujo', ' supernatural']"
31994,Yami Shibai 3rd Season,"Dementia, Horror, Supernatural",TV,13,6.25,10557,"['dementia', ' horror', ' supernatural']"
1484,Youma,"Action, Demons, Fantasy, Horror, Supernatural",OVA,2,6.25,4244,"['action', ' demons', ' fantasy', ' horror', ' supernatural']"
204,Yumeria,"Action, Comedy, Ecchi, Harem, Super Power",TV,12,6.25,19138,"['action', ' comedy', ' ecchi', ' harem', ' super power']"
7770,Yutori-chan,"Comedy, Slice of Life",ONA,25,6.25,3516,"['comedy', ' slice of life']"
4444,Zero Duel Masters,"Adventure, Comedy, Game, Sports",TV,12,6.25,1217,"['adventure', ' comedy', ' game', ' sports']"
12589,3 Choume no Tama: Onegai! Momo-chan wo Sagashite!!,"Adventure, Kids",Movie,1,6.24,282,"['adventure', ' kids']"
9846,Attraction,Mystery,ONA,1,6.24,1430,['mystery']
767,Burn Up!,"Action, Comedy, Ecchi, Police, Sci-Fi",OVA,1,6.24,4184,"['action', ' comedy', ' ecchi', ' police', ' sci-fi']"
2827,Calimero,Comedy,TV,45,6.24,2279,['comedy']
3506,Connected,"Dementia, Music, Sci-Fi",Music,1,6.24,2697,"['dementia', ' music', ' sci-fi']"
3840,Crystal Blaze,"Action, Sci-Fi",TV,12,6.24,11974,"['action', ' sci-fi']"
11471,Dororo,Action,Special,1,6.24,278,['action']
6680,Doujouji,"Historical, Supernatural",Movie,1,6.24,736,"['historical', ' supernatural']"
15883,Fantasista Doll,"Fantasy, Magic, Sci-Fi",TV,12,6.24,18799,"['fantasy', ' magic', ' sci-fi']"
2066,Gall Force: The Revolution,"Action, Adventure, Mecha, Military, Sci-Fi, Space",OVA,4,6.24,686,"['action', ' adventure', ' mecha', ' military', ' sci-fi', ' space']"
7427,Getsumen To Heiki Mina Specials,"Action, Comedy, Ecchi, Shounen, Super Power",Special,2,6.24,804,"['action', ' comedy', ' ecchi', ' shounen', ' super power']"
2473,Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,"Action, Adventure, Comedy, Magic, Mecha, Sci-Fi",OVA,2,6.24,1748,"['action', ' adventure', ' comedy', ' magic', ' mecha', ' sci-fi']"
31065,Gunslinger Stratos: The Animation - Bunki/Futatsu no Mirai,"Action, Sci-Fi",Special,1,6.24,1379,"['action', ' sci-fi']"
6965,Kaiketsu Zorori: Mahoutsukai no Deshi/Dai Kaizoku no Takara Sagashi,"Adventure, Comedy",Movie,1,6.24,203,"['adventure', ' comedy']"
30922,Kaze no Matasaburou (Movie),"Fantasy, Supernatural",Movie,1,6.24,1131,"['fantasy', ' supernatural']"
5783,Koisuru Tenshi Angelique: Chibi Character Adventure,"Adventure, Comedy",Special,1,6.24,516,"['adventure', ' comedy']"
9423,Koko ni Iru,Slice of Life,ONA,1,6.24,401,['slice of life']
6327,Miracle Train: Chuo-sen e Youkoso,"Fantasy, Shoujo",Special,1,6.24,2961,"['fantasy', ' shoujo']"
32959,Mirai no Watashi,"Comedy, Slice of Life",ONA,1,6.24,1089,"['comedy', ' slice of life']"
10581,Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space,"Action, Drama, Mecha, Military, Sci-Fi, Space",Special,1,6.24,3528,"['action', ' drama', ' mecha', ' military', ' sci-fi', ' space']"
1093,Oishinbo,"Comedy, Seinen, Slice of Life",TV,136,6.24,552,"['comedy', ' seinen', ' slice of life']"
8464,Pants no Ana,"Comedy, Ecchi, School",OVA,1,6.24,236,"['comedy', ' ecchi', ' school']"
7549,Quiz Magic Academy: The Original Animation 2,"Comedy, Fantasy, Magic, School",OVA,1,6.24,3658,"['comedy', ' fantasy', ' magic', ' school']"
756,School Days ONA,"Drama, Romance, School",ONA,1,6.24,21104,"['drama', ' romance', ' school']"
31669,Takamiya Nasuno Desu!: Teekyuu Spin-off Specials,"Comedy, Shounen",Special,2,6.24,885,"['comedy', ' shounen']"
30916,The Five Killers,Action,ONA,1,6.24,312,['action']
18003,Thermae Romae x TOTO Collaboration,"Comedy, Historical, Seinen",Special,1,6.24,447,"['comedy', ' historical', ' seinen']"
2179,Tokimeki Memorial: Forever With You,"Drama, Romance, School",OVA,2,6.24,1734,"['drama', ' romance', ' school']"
748,True Love Story,Romance,OVA,3,6.24,3409,['romance']
31736,Valkyrie Drive: Mermaid Specials,"Action, Ecchi, Fantasy, Shoujo Ai",Special,6,6.24,5679,"['action', ' ecchi', ' fantasy', ' shoujo ai']"
6918,Wolverine,"Action, Martial Arts, Super Power",TV,12,6.24,14989,"['action', ' martial arts', ' super power']"
28433,Baymax,"Drama, Music, Sci-Fi, Slice of Life",Music,1,6.23,651,"['drama', ' music', ' sci-fi', ' slice of life']"
30100,Black Bullet: Tenchuu＊Girls,Fantasy,Special,1,6.23,6806,['fantasy']
3135,Dragon&#039;s Heaven,"Action, Adventure, Fantasy, Mecha, Sci-Fi",OVA,1,6.23,1924,"['action', ' adventure', ' fantasy', ' mecha', ' sci-fi']"
25567,DRAMAtical Murder OVA: Data_xx_Transitory,"Drama, Psychological, Sci-Fi, Shounen Ai",Special,1,6.23,12469,"['drama', ' psychological', ' sci-fi', ' shounen ai']"
9282,Duel Masters Movie 3: Honoo no Kizuna XX,"Game, Shounen",Movie,1,6.23,436,"['game', ' shounen']"
22055,Gakkou no Kaidan Recaps,"Horror, Mystery, Supernatural",Special,2,6.23,547,"['horror', ' mystery', ' supernatural']"
1200,Gun-dou Musashi,"Adventure, Fantasy, Samurai",TV,26,6.23,3955,"['adventure', ' fantasy', ' samurai']"
28791,Gunslinger Stratos: The Animation,"Action, Sci-Fi",TV,12,6.23,47587,"['action', ' sci-fi']"
32083,Luck &amp; Logic,"Action, Fantasy",TV,12,6.23,48314,"['action', ' fantasy']"
3845,Mahoutsukai Chappy,"Adventure, Kids, Magic",TV,39,6.23,240,"['adventure', ' kids', ' magic']"
9043,Majuu Sensen,"Action, Fantasy",OVA,3,6.23,320,"['action', ' fantasy']"
1885,Master of Epic: The Animation Age,"Comedy, Fantasy, Game",TV,12,6.23,1139,"['comedy', ' fantasy', ' game']"
2226,Mori no Tonto-tachi,"Fantasy, Kids",TV,23,6.23,278,"['fantasy', ' kids']"
8842,Oishinbo: Nichibei Kome Sensou,"Comedy, Seinen, Slice of Life",Movie,1,6.23,199,"['comedy', ' seinen', ' slice of life']"
31676,Persona 2: Another Self,"Action, Demons, Fantasy, Supernatural",Special,1,6.23,1178,"['action', ' demons', ' fantasy', ' supernatural']"
14663,Queen&#039;s Blade Rebellion vs. Hagure Yuusha no Aesthetica,"Action, Ecchi, Fantasy",Special,1,6.23,8780,"['action', ' ecchi', ' fantasy']"
